latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
24.42032,83.2097,343.1,1.48,1.2,2022-05-17,0731,A,85,6.1NRT,317.44,46.25,D
24.42586,83.21813,341.04,1.47,1.2,2022-05-17,0731,A,82,6.1NRT,314.99,37.65,D
24.29141,82.41532,334.85,1.68,1.27,2022-05-17,0731,A,69,6.1NRT,315.28,27.29,D
24.2943,80.97227,334.3,2.12,1.41,2022-05-17,0731,A,67,6.1NRT,314.93,26.42,D
24.29047,80.95189,333.93,2.12,1.42,2022-05-17,0731,A,66,6.1NRT,316.02,25.93,D
24.2718,80.78314,344.03,2.19,1.43,2022-05-17,0731,A,85,6.1NRT,315.34,82.27,D
24.29519,80.96497,337.16,2.12,1.41,2022-05-17,0731,A,75,6.1NRT,315.26,39.69,D
24.27141,80.77624,343.6,2.19,1.43,2022-05-17,0731,A,85,6.1NRT,315.54,80.51,D
24.04815,78.84352,333.7,3.05,1.66,2022-05-17,0731,A,65,6.1NRT,314.82,39.59,D
24.05433,78.8653,333.23,3.03,1.66,2022-05-17,0731,A,64,6.1NRT,314.52,33.12,D
24.68636,81.08582,345.02,2.04,1.39,2022-05-17,0731,A,87,6.1NRT,318.49,78.32,D
24.69257,81.09786,345.4,2.03,1.39,2022-05-17,0731,A,82,6.1NRT,316.16,82.33,D
24.68877,81.07831,338.38,2.04,1.39,2022-05-17,0731,A,73,6.1NRT,318.57,46.73,D
24.91095,81.75632,336.18,1.81,1.32,2022-05-17,0731,A,72,6.1NRT,316.51,30.82,D
25.0516,80.63109,330.65,2.15,1.43,2022-05-17,0731,A,30,6.1NRT,314.56,15.86,D
26.75176,82.95291,338.7,1.39,1.17,2022-05-17,0731,A,80,6.1NRT,313.97,30.89,D
26.74936,82.93918,331.2,1.4,1.17,2022-05-17,0731,A,63,6.1NRT,312.88,12.5,D
28.56157,82.17458,326.61,1.44,1.19,2022-05-17,0733,A,75,6.1NRT,304.42,22.11,D
31.06838,76.903,322.33,2.83,1.61,2022-05-17,0733,A,70,6.1NRT,299.73,47.62,D
32.10936,75.21964,327.69,3.43,1.74,2022-05-17,0733,A,77,6.1NRT,304.91,47.91,D
32.10123,75.18454,325.94,3.45,1.75,2022-05-17,0733,A,69,6.1NRT,303.73,33.11,D
32.1042,75.21725,332.18,3.43,1.74,2022-05-17,0733,A,82,6.1NRT,304.98,83.63,D
33.19998,75.27786,319.71,3.19,1.69,2022-05-17,0735,A,66,6.1NRT,300.75,55.66,D
33.13003,74.97939,315.16,3.35,1.73,2022-05-17,0735,A,61,6.1NRT,297.01,31.38,D
33.06223,74.48418,319.32,3.62,1.78,2022-05-17,0735,A,71,6.1NRT,299.91,44.24,D
33.07055,74.47769,318.33,3.62,1.78,2022-05-17,0735,A,70,6.1NRT,299.17,38.18,D
34.44843,73.07993,318.67,4.08,1.87,2022-05-17,0735,A,37,6.1NRT,295.48,55.17,D
35.06241,58.79457,332.33,1.04,1.02,2022-05-17,0913,A,61,6.1NRT,316.74,6.8,D
31.07886,76.91265,303.81,1.02,1.01,2022-05-17,1656,T,34,6.1NRT,293.69,3.72,N
31.07745,76.90206,310.92,1.02,1.01,2022-05-17,1656,T,81,6.1NRT,293.94,8.4,N
31.08645,76.90051,305.74,1.02,1.01,2022-05-17,1656,T,65,6.1NRT,293.96,4.96,N
31.15453,76.86045,309.72,1.02,1.01,2022-05-17,1656,T,78,6.1NRT,294.12,7.77,N
31.1531,76.84979,316.99,1.02,1.01,2022-05-17,1656,T,94,6.1NRT,294.54,13.49,N
31.45959,76.53111,304.16,1.01,1,2022-05-17,1656,T,59,6.1NRT,294.04,3.68,N
31.52362,76.52966,306.39,1.01,1,2022-05-17,1656,T,68,6.1NRT,294.02,4.81,N
33.57546,70.80418,300.82,1.39,1.17,2022-05-17,1656,T,33,6.1NRT,289.28,5.96,N
18.95827,76.25696,306.25,1.18,1.08,2022-05-17,1652,T,63,6.1NRT,288.16,4.98,N
19.37709,75.71638,305.56,1.24,1.11,2022-05-17,1654,T,65,6.1NRT,274.34,8.59,N
19.59979,75.31534,300.49,1.3,1.13,2022-05-17,1654,T,25,6.1NRT,272.03,5.27,N
19.9859,73.96034,303.02,1.56,1.23,2022-05-17,1654,T,20,6.1NRT,291.82,6.77,N
19.98708,73.95439,302.97,1.56,1.23,2022-05-17,1654,T,11,6.1NRT,291.68,7.29,N
20.29236,75.28372,306.19,1.27,1.12,2022-05-17,1654,T,44,6.1NRT,293.56,6.24,N
20.29354,75.28951,308.41,1.27,1.12,2022-05-17,1654,T,62,6.1NRT,293.5,8.25,N
21.26416,79.18278,314.15,1.02,1.01,2022-05-17,1654,T,88,6.1NRT,298.54,7.71,N
22.04464,78.11144,310.87,1,1,2022-05-17,1654,T,80,6.1NRT,300.35,6.46,N
22.04328,78.10188,311.1,1,1,2022-05-17,1654,T,80,6.1NRT,300.7,6.61,N
22.18312,76.84658,325.05,1.04,1.02,2022-05-17,1654,T,100,6.1NRT,302.18,18.27,N
22.19219,76.84499,312.7,1.04,1.02,2022-05-17,1654,T,80,6.1NRT,301.52,5.83,N
22.67323,75.59973,306.9,1.14,1.06,2022-05-17,1654,T,49,6.1NRT,296.86,5.75,N
23.20889,78.27774,307.1,1,1,2022-05-17,1654,T,63,6.1NRT,296.32,4.61,N
23.59321,80.06716,306.63,1.12,1.06,2022-05-17,1654,T,54,6.1NRT,296.5,5.22,N
23.18031,76.85791,310.24,1.03,1.01,2022-05-17,1654,T,73,6.1NRT,298.15,6.65,N
23.56133,78.36371,311.95,1.01,1,2022-05-17,1654,T,80,6.1NRT,296.97,7.27,N
23.37683,77.00315,318.53,1.02,1.01,2022-05-17,1654,T,96,6.1NRT,298.3,13.35,N
23.37539,76.99332,312.43,1.02,1.01,2022-05-17,1654,T,81,6.1NRT,298.07,7.87,N
23.55116,78.02753,317.69,1,1,2022-05-17,1654,T,95,6.1NRT,299.24,11.15,N
23.5498,78.01785,320.44,1,1,2022-05-17,1654,T,100,6.1NRT,299.3,13.67,N
23.53557,77.85181,309.03,1,1,2022-05-17,1654,T,69,6.1NRT,298.44,5.1,N
23.67955,76.93143,308.53,1.02,1.01,2022-05-17,1654,T,65,6.1NRT,297.51,5.03,N
23.69527,76.91222,320.05,1.02,1.01,2022-05-17,1654,T,100,6.1NRT,298.25,15.04,N
23.69382,76.90237,308.47,1.02,1.01,2022-05-17,1654,T,67,6.1NRT,294.23,5.38,N
23.553,75.38471,306.73,1.14,1.06,2022-05-17,1654,T,53,6.1NRT,296.58,6.21,N
23.71519,76.18211,314.13,1.06,1.03,2022-05-17,1654,T,85,6.1NRT,299.09,9.94,N
23.71363,76.17186,308.89,1.06,1.03,2022-05-17,1654,T,67,6.1NRT,298.7,5.65,N
23.92927,77.57557,308.34,1,1,2022-05-17,1654,T,64,6.1NRT,298.14,5.09,N
23.92236,77.52705,307.78,1,1,2022-05-17,1654,T,47,6.1NRT,296.49,4.99,N
24.39272,81.02888,309.42,1.28,1.12,2022-05-17,1654,T,74,6.1NRT,297.13,8.63,N
23.66723,75.62012,310.43,1.11,1.05,2022-05-17,1654,T,73,6.1NRT,297.39,8.13,N
23.71939,75.67027,327.55,1.1,1.05,2022-05-17,1654,T,100,6.1NRT,298.75,27.07,N
23.76857,75.80298,307.86,1.09,1.04,2022-05-17,1654,T,61,6.1NRT,297.64,6.37,N
24.13221,75.82948,314.46,1.08,1.04,2022-05-17,1654,T,85,6.1NRT,300.01,10.15,N
25.07721,77.8852,317.35,1,1,2022-05-17,1654,T,94,6.1NRT,297.59,12.19,N
24.97428,76.70943,315.57,1.01,1.01,2022-05-17,1654,T,89,6.1NRT,299.71,10.16,N
24.98324,76.70781,311.62,1.01,1.01,2022-05-17,1654,T,77,6.1NRT,299.41,6.92,N
25.31352,75.71059,308.73,1.07,1.03,2022-05-17,1654,T,62,6.1NRT,298.59,5.76,N
24.05778,54.32528,316.42,1.04,1.02,2022-05-17,1834,T,92,6.1NRT,297.26,12.78,N
24.05644,54.31514,321.43,1.04,1.02,2022-05-17,1834,T,100,6.1NRT,297.26,17.75,N
27.15836,56.10316,313.31,1.34,1.15,2022-05-17,1834,T,82,6.1NRT,301.01,11.75,N
28.99799,58.47946,309.08,2.03,1.39,2022-05-17,1834,T,76,6.1NRT,296.57,18.15,N
33.81204,71.8463,321.81,1.02,1.01,2022-05-17,2116,A,100,6.1NRT,293.25,19.5,N
33.02319,74.92484,336.22,1.35,1.15,2022-05-17,2116,A,100,6.1NRT,294.12,58.44,N
33.02105,74.93652,340.61,1.36,1.15,2022-05-17,2116,A,100,6.1NRT,292.5,69.69,N
32.6351,75.28234,306.69,1.44,1.19,2022-05-17,2116,A,46,6.1NRT,294.94,8.97,N
27.68648,72.008,306.63,1.16,1.07,2022-05-17,2116,A,69,6.1NRT,296.27,7.29,N
21.10693,72.63408,330.85,1.61,1.25,2022-05-17,2118,A,100,6.1NRT,298.06,55.55,N
19.27976,71.43372,306.26,1.44,1.19,2022-05-17,2121,A,43,6.1NRT,295.54,7.01,N
31.03458,76.64565,323.65,2.43,1.5,2022-05-18,0459,T,71,6.1NRT,303.16,27.83,D
31.02656,76.63838,326.17,2.43,1.5,2022-05-18,0459,T,74,6.1NRT,303.96,37.04,D
28.93205,81.32763,322.5,1.17,1.08,2022-05-18,0501,T,73,6.1NRT,303.41,10.36,D
27.41572,81.40836,332.39,1.12,1.05,2022-05-18,0501,T,70,6.1NRT,307.07,14.39,D
27.41429,81.41955,332.91,1.12,1.05,2022-05-18,0501,T,75,6.1NRT,307.81,15.6,D
25.06095,83.7128,335.66,1.01,1,2022-05-18,0501,T,63,6.1NRT,317.35,8.98,D
25.37499,76.84647,340.93,1.98,1.37,2022-05-18,0501,T,82,6.1NRT,315.34,59.09,D
25.37304,76.86612,335.7,1.98,1.37,2022-05-18,0501,T,74,6.1NRT,313.45,36.94,D
25.37198,76.84005,333.43,1.98,1.37,2022-05-18,0501,T,68,6.1NRT,314.76,26.31,D
25.36991,76.8597,338.29,1.98,1.37,2022-05-18,0501,T,78,6.1NRT,314.23,46.91,D
25.18757,77.02639,343.28,1.91,1.35,2022-05-18,0501,T,85,6.1NRT,317.15,63.66,D
25.18564,77.04535,338.18,1.91,1.35,2022-05-18,0501,T,78,6.1NRT,314.88,42.07,D
25.18308,77.02,334.64,1.91,1.35,2022-05-18,0501,T,71,6.1NRT,316.61,27.62,D
25.18102,77.03896,337.08,1.91,1.35,2022-05-18,0501,T,76,6.1NRT,315.72,37.5,D
25.06986,77.72659,341.87,1.7,1.28,2022-05-18,0501,T,83,6.1NRT,319.31,45.27,D
24.50998,80.82935,340.58,1.11,1.05,2022-05-18,0501,T,81,6.1NRT,314.71,21.84,D
24.16139,82.68217,336.88,1,1,2022-05-18,0501,T,74,6.1NRT,314.13,15.58,D
24.43406,80.15462,341.18,1.19,1.08,2022-05-18,0501,T,82,6.1NRT,315.49,20.71,D
24.31443,80.91884,335.17,1.1,1.04,2022-05-18,0501,T,58,6.1NRT,313.27,9.21,D
23.97599,80.55519,333.43,1.13,1.06,2022-05-18,0501,T,66,6.1NRT,311.45,10.91,D
23.88136,78.53865,333.81,1.45,1.19,2022-05-18,0501,T,66,6.1NRT,313.37,17.47,D
23.67918,79.69444,333.13,1.23,1.1,2022-05-18,0501,T,63,6.1NRT,310.22,11.08,D
23.61029,80.14002,342.65,1.17,1.08,2022-05-18,0501,T,84,6.1NRT,315.12,30.99,D
21.8553,82.9444,337.11,1.01,1,2022-05-18,0504,T,80,6.1NRT,306.68,20.68,D
21.85386,82.954,329.95,1.01,1,2022-05-18,0504,T,67,6.1NRT,306.39,10.45,D
22.32697,77.48183,338.37,1.62,1.25,2022-05-18,0504,T,82,6.1NRT,304.18,48.7,D
22.32516,77.49776,325.4,1.62,1.25,2022-05-18,0504,T,44,6.1NRT,302.45,13.65,D
21.32638,81.64397,330.6,1.01,1,2022-05-18,0504,T,70,6.1NRT,305.02,9.42,D
21.78622,75.63419,331.42,2.17,1.43,2022-05-18,0504,T,70,6.1NRT,308.43,28.15,D
21.78713,75.62748,331.33,2.17,1.43,2022-05-18,0504,T,69,6.1NRT,308.09,26.93,D
20.93688,81.91823,337.99,1,1,2022-05-18,0504,T,79,6.1NRT,305.16,23.26,D
20.5591,80.07888,332.17,1.1,1.05,2022-05-18,0504,T,76,6.1NRT,298.92,18.86,D
18.5707,83.87918,318.51,1.13,1.06,2022-05-18,0504,T,42,6.1NRT,298.38,8.62,D
17.5392,82.63071,316.32,1.04,1.02,2022-05-18,0504,T,51,6.1NRT,295.42,7.3,D
17.28052,80.24612,354.52,1.03,1.01,2022-05-18,0504,T,97,6.1NRT,302.18,60.35,D
16.63107,81.11561,338.81,1,1,2022-05-18,0504,T,87,6.1NRT,299.85,31.87,D
16.62971,81.12486,330,1,1,2022-05-18,0504,T,79,6.1NRT,298.46,19.3,D
16.18426,80.57444,331.15,1.01,1,2022-05-18,0504,T,66,6.1NRT,301.67,13.58,D
16.18292,80.58374,334.56,1.01,1,2022-05-18,0504,T,79,6.1NRT,301.56,18.38,D
16.10386,80.55632,329.81,1.01,1,2022-05-18,0504,T,67,6.1NRT,299.7,13.79,D
16.0949,80.55498,338.26,1.01,1,2022-05-18,0504,T,86,6.1NRT,300.65,25.51,D
15.71974,79.69779,322.19,1.04,1.02,2022-05-18,0504,T,54,6.1NRT,294.92,7.69,D
7.17042,81.37064,314.07,1.14,1.06,2022-05-18,0506,T,64,6.1NRT,290.92,7.35,D
13.59571,100.7658,323.36,1.31,1.13,2022-05-18,0633,A,42,6.1NRT,288.92,13.03,D
14.06823,100.64398,316.56,1.31,1.14,2022-05-18,0633,A,51,6.1NRT,286.23,10.9,D
17.16197,100.2345,316.27,1.25,1.11,2022-05-18,0633,A,66,6.1NRT,291.59,8.92,D
17.16009,100.22292,324.31,1.25,1.11,2022-05-18,0633,A,79,6.1NRT,291.13,19.52,D
37.59282,61.52823,328.89,1,1,2022-05-18,0637,T,52,6.1NRT,312.06,7.17,D
24.50617,56.60813,340.41,1.07,1.03,2022-05-18,0642,T,0,6.1NRT,319.4,20.68,D
19.59445,94.01236,321.27,3.11,1.67,2022-05-18,0635,A,76,6.1NRT,281.18,91.6,D
19.6637,94.05276,309.6,3.08,1.67,2022-05-18,0635,A,40,6.1NRT,278.42,42.78,D
19.98853,93.90098,313.16,3.11,1.67,2022-05-18,0635,A,48,6.1NRT,280.33,49.38,D
19.98727,93.89686,309.85,3.11,1.67,2022-05-18,0635,A,42,6.1NRT,280.56,35.57,D
21.78501,92.94364,320.99,3.34,1.72,2022-05-18,0637,A,75,6.1NRT,286.9,84.4,D
16.09505,80.55095,334.67,1.07,1.03,2022-05-18,0811,A,69,6.1NRT,302.39,18.09,D
16.17994,80.57314,332.09,1.08,1.04,2022-05-18,0811,A,62,6.1NRT,300.29,17.91,D
16.19839,80.4426,332.28,1.07,1.03,2022-05-18,0811,A,61,6.1NRT,303.07,14.22,D
16.26645,80.73827,338.58,1.1,1.04,2022-05-18,0811,A,74,6.1NRT,299.11,27.93,D
16.2651,80.72814,337.96,1.09,1.04,2022-05-18,0811,A,82,6.1NRT,299.39,25.13,D
16.25541,80.58602,328.43,1.08,1.04,2022-05-18,0811,A,50,6.1NRT,301.34,11.61,D
16.28866,80.62196,327.09,1.08,1.04,2022-05-18,0811,A,48,6.1NRT,298.94,8.53,D
16.32006,80.05111,328.87,1.04,1.02,2022-05-18,0811,A,73,6.1NRT,300.33,10.3,D
16.57309,81.44437,326.14,1.19,1.08,2022-05-18,0811,A,67,6.1NRT,300,13.57,D
16.78474,81.34016,328.38,1.18,1.08,2022-05-18,0811,A,23,6.1NRT,302.42,13.51,D
17.00756,80.64228,332.57,1.1,1.05,2022-05-18,0813,A,75,6.1NRT,299.79,14.73,D
17.00619,80.63207,332.57,1.1,1.05,2022-05-18,0813,A,76,6.1NRT,301.66,14.18,D
17.27672,82.55219,322.85,1.41,1.18,2022-05-18,0813,A,53,6.1NRT,297.75,12.91,D
17.36466,79.42267,335.25,1.02,1.01,2022-05-18,0813,A,80,6.1NRT,299.38,19.11,D
17.95616,80.86937,333.98,1.15,1.07,2022-05-18,0813,A,0,6.1NRT,307.2,21.54,D
18.00133,79.76866,351.2,1.05,1.02,2022-05-18,0813,A,94,6.1NRT,305.96,48.86,D
18.38991,79.32383,326.81,1.02,1.01,2022-05-18,0813,A,52,6.1NRT,293.12,12.57,D
19.44281,80.93502,324.9,1.2,1.09,2022-05-18,0813,A,61,6.1NRT,297.82,15.18,D
22.07135,77.42439,337.16,1,1,2022-05-18,0813,A,75,6.1NRT,316.06,11.68,D
22.13246,77.33984,356.59,1,1,2022-05-18,0813,A,97,6.1NRT,318.05,52.36,D
22.13108,77.33028,342.25,1,1,2022-05-18,0813,A,83,6.1NRT,318.8,21.81,D
22.14137,77.33833,337.84,1,1,2022-05-18,0813,A,76,6.1NRT,316.76,14.77,D
21.54165,73.41219,334.53,1.44,1.19,2022-05-18,0813,A,66,6.1NRT,313.76,20.19,D
22.60889,78.49877,341.57,1.03,1.01,2022-05-18,0813,A,84,6.1NRT,318.55,19.77,D
22.65497,78.50591,335.78,1.03,1.02,2022-05-18,0813,A,73,6.1NRT,315.86,13.14,D
22.26435,75.63911,341.57,1.08,1.04,2022-05-18,0813,A,82,6.1NRT,321.32,14.98,D
23.62424,79.85703,342.06,1.18,1.08,2022-05-18,0816,A,77,6.1NRT,315.82,22.43,D
24.16535,82.67198,333.65,1.79,1.31,2022-05-18,0816,A,64,6.1NRT,312.63,21.67,D
23.6134,77.45376,341.57,1,1,2022-05-18,0816,A,82,6.1NRT,320.7,15.97,D
24.30276,79.57709,347.55,1.16,1.07,2022-05-18,0816,A,85,6.1NRT,318.32,31.82,D
24.65353,80.01702,345.26,1.23,1.1,2022-05-18,0816,A,82,6.1NRT,317.27,36.59,D
24.66338,80.01554,357.38,1.23,1.1,2022-05-18,0816,A,98,6.1NRT,318.49,72.4,D
24.66186,80.00338,342.73,1.23,1.1,2022-05-18,0816,A,84,6.1NRT,319.4,29.65,D
24.97885,81.80034,333.42,1.6,1.25,2022-05-18,0816,A,67,6.1NRT,311.17,17.24,D
25.08579,77.12337,340.54,1,1,2022-05-18,0816,A,76,6.1NRT,323.42,12.19,D
25.40174,78.43024,339.75,1.07,1.03,2022-05-18,0816,A,73,6.1NRT,323.45,11.27,D
25.38094,76.48447,341.95,1,1,2022-05-18,0816,A,83,6.1NRT,322.35,13.4,D
25.38984,76.48288,350.66,1,1,2022-05-18,0816,A,92,6.1NRT,322.37,29.61,D
25.38841,76.47307,340.3,1,1,2022-05-18,0816,A,62,6.1NRT,321.69,9.33,D
25.38108,76.2258,338.87,1,1,2022-05-18,0816,A,77,6.1NRT,322.88,9.77,D
25.69444,77.99193,340.69,1.04,1.02,2022-05-18,0816,A,46,6.1NRT,324.06,10.37,D
25.70252,77.99538,341.65,1.04,1.02,2022-05-18,0816,A,53,6.1NRT,325.59,15.04,D
25.71299,78.00417,360.12,1.04,1.02,2022-05-18,0816,A,100,6.1NRT,324.95,57.8,D
25.71161,77.99388,351.95,1.04,1.02,2022-05-18,0816,A,93,6.1NRT,325.75,36.81,D
25.71024,77.98359,339.39,1.04,1.02,2022-05-18,0816,A,61,6.1NRT,323,11.55,D
25.44604,76.10709,339.75,1.01,1,2022-05-18,0816,A,78,6.1NRT,321.56,14.09,D
26.63859,82.29337,327.36,1.82,1.32,2022-05-18,0816,A,57,6.1NRT,305.46,16.92,D
26.44995,78.35495,351.89,1.08,1.04,2022-05-18,0816,A,93,6.1NRT,319.36,41.98,D
26.41345,77.74337,342.62,1.04,1.02,2022-05-18,0816,A,84,6.1NRT,322.12,17.65,D
26.41208,77.73308,343.17,1.04,1.02,2022-05-18,0816,A,84,6.1NRT,322.07,19.09,D
28.38693,82.12674,332.38,1.88,1.34,2022-05-18,0818,A,79,6.1NRT,303.57,53.46,D
28.39125,82.12014,341.04,1.88,1.34,2022-05-18,0818,A,88,6.1NRT,304.86,88.13,D
28.00099,76.11472,339.07,1,1,2022-05-18,0818,A,78,6.1NRT,319.4,11.05,D
29.7451,76.87402,334.39,1.04,1.02,2022-05-18,0818,A,77,6.1NRT,311,13.47,D
29.36089,71.60995,334.07,1.36,1.15,2022-05-18,0818,A,67,6.1NRT,313.15,15.69,D
30.48095,77.23495,326.96,1.07,1.03,2022-05-18,0818,A,47,6.1NRT,308.42,7.82,D
30.49016,77.23344,325.98,1.07,1.03,2022-05-18,0818,A,35,6.1NRT,307.98,6.49,D
30.45205,76.73042,333,1.04,1.02,2022-05-18,0818,A,72,6.1NRT,313.36,8.8,D
30.36719,72.11799,344.39,1.23,1.1,2022-05-18,0818,A,87,6.1NRT,316.33,36.81,D
30.36504,72.10546,330.95,1.23,1.1,2022-05-18,0818,A,57,6.1NRT,314.48,8.86,D
30.99925,75.62257,335.78,1,1,2022-05-18,0818,A,73,6.1NRT,312.66,12.43,D
30.99779,75.61221,340.3,1,1,2022-05-18,0818,A,82,6.1NRT,313.28,19.75,D
31.04305,75.8702,335.96,1.01,1,2022-05-18,0818,A,75,6.1NRT,311.94,12.84,D
31.0416,75.85978,334.26,1.01,1,2022-05-18,0818,A,72,6.1NRT,312.19,9.63,D
30.81663,74.31519,341.27,1.02,1.01,2022-05-18,0818,A,82,6.1NRT,315.39,25.88,D
31.00681,75.54664,334.76,1,1,2022-05-18,0818,A,71,6.1NRT,313.8,10.23,D
31.20855,76.48301,332.52,1.03,1.02,2022-05-18,0818,A,73,6.1NRT,314.71,9.41,D
31.45489,76.53484,330.6,1.04,1.02,2022-05-18,0818,A,55,6.1NRT,310.23,12.51,D
31.45348,76.52428,329.83,1.04,1.02,2022-05-18,0818,A,54,6.1NRT,313.66,10.99,D
31.49947,76.45357,327.01,1.04,1.02,2022-05-18,0818,A,48,6.1NRT,310.6,7.14,D
31.50324,76.34327,331.4,1.03,1.01,2022-05-18,0818,A,41,6.1NRT,314.25,9.58,D
31.53527,76.51325,328.97,1.04,1.02,2022-05-18,0818,A,60,6.1NRT,310.59,10.48,D
31.53383,76.50246,339.15,1.04,1.02,2022-05-18,0818,A,84,6.1NRT,311.49,25.48,D
31.561,76.49737,334.89,1.04,1.02,2022-05-18,0818,A,48,6.1NRT,312.53,19.07,D
31.63816,76.1853,330.9,1.02,1.01,2022-05-18,0818,A,68,6.1NRT,314.34,9.21,D
30.89442,70.71931,333,1.43,1.18,2022-05-18,0818,A,63,6.1NRT,316.09,16.88,D
31.98001,76.26794,335.91,1.03,1.02,2022-05-18,0818,A,79,6.1NRT,312.61,22.08,D
31.98905,76.2663,327.36,1.03,1.02,2022-05-18,0818,A,59,6.1NRT,311.11,10.04,D
31.94549,74.51579,337.08,1,1,2022-05-18,0818,A,74,6.1NRT,316.37,12.16,D
31.94394,74.50532,337.08,1,1,2022-05-18,0818,A,74,6.1NRT,316.78,12.35,D
31.79442,73.52743,336.09,1.05,1.02,2022-05-18,0818,A,72,6.1NRT,316.38,12.11,D
32.19631,76.16438,326.16,1.03,1.01,2022-05-18,0818,A,45,6.1NRT,310.53,6.76,D
32.07582,73.78865,334.26,1.03,1.01,2022-05-18,0818,A,67,6.1NRT,314.2,10.37,D
32.61478,75.99924,326.83,1.03,1.01,2022-05-18,0818,A,43,6.1NRT,306.28,13.08,D
32.65946,76.05678,332.28,1.03,1.01,2022-05-18,0818,A,77,6.1NRT,311.68,15.68,D
32.41454,74.01105,335.43,1.01,1.01,2022-05-18,0818,A,55,6.1NRT,314.33,12.45,D
32.72915,76.09318,327.49,1.03,1.02,2022-05-18,0818,A,66,6.1NRT,311.52,10.54,D
32.72763,76.08178,360.02,1.03,1.02,2022-05-18,0818,A,100,6.1NRT,313.68,74.14,D
32.63451,75.26675,336.22,1,1,2022-05-18,0818,A,80,6.1NRT,315.77,16.15,D
32.6375,75.22289,334.35,1,1,2022-05-18,0818,A,65,6.1NRT,317.49,11.24,D
32.45264,73.18144,336.35,1.06,1.03,2022-05-18,0818,A,58,6.1NRT,315.97,21.07,D
32.61194,73.66921,333.33,1.03,1.01,2022-05-18,0818,A,64,6.1NRT,315.68,9.97,D
32.80882,74.68282,339.31,1,1,2022-05-18,0818,A,60,6.1NRT,322.58,12.48,D
32.77657,74.46166,343.13,1,1,2022-05-18,0818,A,80,6.1NRT,315.29,26.56,D
32.96984,74.90344,331.35,1,1,2022-05-18,0818,A,73,6.1NRT,312.95,12.4,D
32.96833,74.8929,327.57,1,1,2022-05-18,0818,A,53,6.1NRT,313.07,7.26,D
33.12817,74.97825,343.53,1,1,2022-05-18,0818,A,89,6.1NRT,306.14,36.11,D
33.13706,74.97654,330.9,1,1,2022-05-18,0818,A,75,6.1NRT,308.99,16.01,D
33.13555,74.96587,323.86,1,1,2022-05-18,0818,A,52,6.1NRT,309.37,7.89,D
33.17766,74.24429,324.57,1,1,2022-05-18,0818,A,48,6.1NRT,307.56,8,D
33.52071,73.99779,321.11,1.01,1,2022-05-18,0818,A,60,6.1NRT,308.06,5.76,D
23.77684,86.38763,308.62,1.68,1.27,2022-05-18,1558,T,37,6.1NRT,290.92,10.09,N
